Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,IncomeGroup
United Kingdom,GBR,73233967692.0,77741965703.0,81247564157.0,86561961812.0,94407558351.0,102000000000.0,109000000000.0,113000000000.0,108000000000.0,116000000000.0,131000000000.0,148000000000.0,170000000000.0,193000000000.0,206000000000.0,242000000000.0,233000000000.0,263000000000.0,336000000000.0,439000000000.0,565000000000.0,541000000000.0,515000000000.0,490000000000.0,461000000000.0,489000000000.0,601000000000.0,745000000000.0,910000000000.0,927000000000.0,1090000000000.0,1140000000000.0,1180000000000.0,1060000000000.0,1140000000000.0,1340000000000.0,1420000000000.0,1560000000000.0,1650000000000.0,1690000000000.0,1670000000000.0,1650000000000.0,1790000000000.0,2050000000000.0,2420000000000.0,2540000000000.0,2710000000000.0,3090000000000.0,2930000000000.0,2410000000000.0,2490000000000.0,2660000000000.0,2710000000000.0,2780000000000.0,3060000000000.0,2930000000000.0,2690000000000.0,2680000000000.0,2870000000000.0,2850000000000.0,2700000000000.0,3140000000000.0,3090000000000.0,3340000000000.0,Europe & Central Asia,High income
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,11502.63264,13825.75758,14047.41001,7500000000.0,6400000000.0,3730000000.0,2701301483.0,2514070772.0,2693768413.0,3095047604.0,3510520231.0,3613497317.0,2800025883.0,3057475335.0,3219462262.0,3395766678.0,3991377904.0,5125365192.0,6410912050.0,7745250734.0,10172931089.0,12795145131.0,10766920066.0,12426907967.0,15475290469.0,16894392033.0,17517660144.0,17966015109.0,15223796149.0,15444548902.0,16473125375.0,17902544881.0,17638337117.0,16010869216.0,18853115589.0,24984568960.0,30535530479.0,Europe & Central Asia,Upper middle income
Ghana,GHA,1223943662.0,1309859155.0,1390140845.0,1549295775.0,1740845070.0,2064788732.0,2138028169.0,1748837209.0,1666666667.0,1961764706.0,2214705882.0,2427184466.0,2116541353.0,3018103448.0,2894409938.0,2810106383.0,2765254237.0,3189428571.0,3662478185.0,4020227920.0,4445228216.0,4222441860.0,4035994398.0,4057275132.0,4412279843.0,4504306723.0,5735677434.0,5074829932.0,5197765032.0,5251858440.0,5889106573.0,6603185268.0,6416103926.0,5968922939.0,5446383727.0,6464382808.0,6932991739.0,6891443192.0,7482069162.0,7718109982.0,4982850662.0,5314872854.0,6166197848.0,7632723556.0,8881417907.0,10744568381.0,20885037597.0,24827339138.0,28679383241.0,26048720006.0,32197655567.0,39336668081.0,41271701061.0,62824629066.0,54783319817.0,49406010054.0,56164929305.0,60405924079.0,67298914624.0,68337969248.0,70043095504.0,79524421861.0,74263364042.0,76370394412.0,Sub-Saharan Africa,Lower middle income
Guinea,GIN,,,,,,,,,,,3220224608.0,3594302908.0,4203069035.0,5152080388.0,5691417541.0,6102769605.0,6762781871.0,6914381291.0,8087305999.0,8877094497.0,9746524915.0,9646440667.0,11926032493.0,15129893722.0,18421497251.0,22787644566.0,2909130355.0,2976714019.0,3476480303.0,3546079263.0,3888320666.0,4396178694.0,4789220417.0,4781166117.0,4932800407.0,5385704166.0,5641243100.0,5516916163.0,5232118046.0,5046806783.0,4367458867.0,4125527603.0,4301608753.0,5025167975.0,5300767961.0,4282468637.0,4220019243.0,6281917650.0,6964179188.0,6716904517.0,6853467832.0,6785137216.0,7638045226.0,8376613881.0,8778473643.0,8794202394.0,8595955600.0,10324668271.0,11857030367.0,13442861496.0,14177835841.0,16091817842.0,20999229260.0,23612295818.0,Europe & Central Asia,High income
"Gambia, The",GMB,,,,,,,44212081.35,46695006.96,41160065.86,45168072.27,52296083.67,55728663.22,59160569.48,75187749.1,95796021.69,115179719.1,112190829.5,138093099.1,171833086.0,207112627.7,241083090.3,218767743.5,216050552.3,213448584.9,177340880.1,225726358.9,185646986.8,220626484.2,266672211.9,284120329.4,317083695.5,690311080.5,714254256.1,755040974.1,746493951.9,785999864.8,848239446.2,803633342.5,840285264.6,814724032.1,782913871.8,687410645.1,578235309.3,487038685.0,961900651.4,1027701068.0,1054112488.0,1279703047.0,1561766956.0,1450142509.0,1543294927.0,1409693597.0,1415004738.0,1375609453.0,1229461721.0,1378176609.0,1484578886.0,1504909463.0,1670671328.0,1813609692.0,1812170891.0,2014158843.0,2175099790.0,2339904157.0,Sub-Saharan Africa,Lower middle income
Guinea-Bissau,GNB,,,,,,,,,,,204670551.4,204167297.4,227986203.9,232331281.5,256769729.7,283311996.7,292152321.6,298871674.2,318876550.6,308143183.3,287648258.6,402230865.4,430284021.9,425225177.0,359980490.5,373959151.1,338524232.5,451893374.9,427514321.6,554072302.8,634187269.2,668470890.0,588309271.2,615779519.1,612502084.6,660195401.9,702965147.5,698107222.5,591034143.3,579365780.2,391345597.5,412610871.5,466773711.2,553614800.1,582169841.3,639776040.6,634781901.3,753162998.1,952667544.0,890167833.4,940112539.0,1157074319.0,1049412177.0,1109682824.0,1135250721.0,1152384167.0,1245074264.0,1469978606.0,1554133594.0,1486476582.0,1520479985.0,1724555634.0,1714166526.0,1966461400.0,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,,,9122751.453,10840095.13,12712471.4,64748333.33,69110000.0,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.4,103653049.9,103987520.1,,,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118569.97,76407395.87,93345859.53,100534656.9,88265974.86,112119411.5,110906028.5,134707183.8,136047906.2,100807002.5,141853360.9,232463022.8,442337870.7,370687634.4,621117885.7,1045998496.0,1461139022.0,1806742742.0,2484745935.0,4410764339.0,8217369093.0,10086528699.0,13071718759.0,19749893536.0,15027795173.0,16314443436.0,21357343669.0,22388344144.0,21948834284.0,21765453082.0,13185496881.0,11240808848.0,12200913879.0,13097012134.0,11364133550.0,9893816008.0,12215878033.0,13486788879.0,12116922539.0,Sub-Saharan Africa,Low income
Greece,GRC,4335191696.0,4961399303.0,5213043168.0,5895281432.0,6669669850.0,7689148374.0,8591522487.0,9275600800.0,10090674767.0,11615655895.0,13139863636.0,14591750000.0,16885511364.0,22347848101.0,25351306818.0,28525876727.0,31152835821.0,36176234968.0,44270204082.0,54481876725.0,56829664269.0,52346506765.0,54617989796.0,49428873839.0,48020024184.0,47820851221.0,56379593476.0,65652750377.0,76261277925.0,79169043223.0,97891092003.0,105000000000.0,116000000000.0,109000000000.0,117000000000.0,137000000000.0,146000000000.0,143000000000.0,144000000000.0,143000000000.0,130000000000.0,136000000000.0,155000000000.0,202000000000.0,241000000000.0,248000000000.0,274000000000.0,319000000000.0,356000000000.0,331000000000.0,297000000000.0,283000000000.0,242000000000.0,239000000000.0,235000000000.0,196000000000.0,193000000000.0,200000000000.0,212000000000.0,205000000000.0,188000000000.0,215000000000.0,218000000000.0,238000000000.0,Sub-Saharan Africa,Upper middle income
Grenada,GRD,,,,,,,,,,,,,,,,,,71494495.19,88322386.3,102244362.2,110900457.0,115651918.9,125435590.0,131803552.2,145533310.7,167728455.2,187589522.6,215009569.6,236357523.7,267327642.2,278098763.0,300757888.9,310160444.4,309812185.2,325111814.8,342172518.5,366911444.4,392190592.6,445903592.6,482009370.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037.0,771275555.6,771014814.8,778655555.6,799881481.5,842618518.5,911496296.3,997007407.4,1061640741.0,1125685185.0,1166514815.0,1213485185.0,1043411111.0,1122800000.0,1224577778.0,1320334236.0,Europe & Central Asia,High income
Greenland,GRL,,,,,,,,,,,69520026.67,88466738.25,106101297.8,140153748.2,169918948.6,211190630.3,240779417.8,282269749.2,355987433.4,420645821.5,476051740.8,435748993.4,402403041.0,416184071.0,379371901.5,412876382.8,603016292.7,787390409.0,898607670.6,929799902.2,1018977280.0,1016500069.0,1037916163.0,927214151.8,1005887539.0,1208953287.0,1197515569.0,1072154434.0,1149858070.0,1131555107.0,1068025016.0,1086170704.0,1169136716.0,1558759823.0,1822499769.0,1849802648.0,2013106930.0,2249811296.0,2499092314.0,2529963903.0,2503167187.0,2684461375.0,2609678486.0,2684946990.0,2842065708.0,2499113023.0,2707139544.0,2851613679.0,3055782146.0,2997309972.0,3082884653.0,3235809504.0,3048400785.0,3126915785.0,Latin America & Caribbean,Upper middle income
Guatemala,GTM,1043599900.0,1076699900.0,1143600000.0,1262800000.0,1299099900.0,1331399900.0,1390700000.0,1453500000.0,1610500000.0,1715399900.0,1904000000.0,1984800000.0,2101300000.0,2569200100.0,3161499900.0,3645900000.0,4365300200.0,5480500200.0,6070600200.0,6902600200.0,7878700000.0,8607500300.0,8716999700.0,9050000400.0,9470000100.0,9721652087.0,7231963516.0,7084399840.0,7841602824.0,8410724361.0,7650196845.0,9406135143.0,10440781588.0,11400017301.0,12983233311.0,14655404433.0,15674835615.0,17790026222.0,19395491993.0,18318412251.0,19288929030.0,18405220247.0,20444205991.0,21576351799.0,23577298095.0,26783389294.0,29744246827.0,33567850824.0,38503720224.0,37126148265.0,40676578423.0,46876006272.0,49593929487.0,52996446269.0,57852153059.0,62186064719.0,66053403469.0,71653754066.0,73328365862.0,77172317259.0,77715183063.0,86053083476.0,95003330316.0,102000000000.0,Europe & Central Asia,High income
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394000000.0,3569000000.0,3869000000.0,4213000000.0,4238000000.0,4397000000.0,4658000000.0,4828000000.0,4949000000.0,4984000000.0,5265000000.0,5399000000.0,5610000000.0,5799000000.0,5901000000.0,6013000000.0,6051000000.0,6355000000.0,5916000000.0,6234000000.0,6910000000.0,6910000000.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,170216241.1,185849535.4,194949512.6,175757893.9,194774513.1,213235294.1,228705882.4,250176470.6,229750000.0,249300000.0,267800000.0,282050000.0,285380952.4,307047619.0,433954545.5,494791666.7,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.1,482000000.0,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990.0,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167450.2,726131434.7,743063950.3,787814379.2,824880550.3,2379817991.0,2730971595.0,3025187433.0,3165663153.0,3432912517.0,3691384318.0,4063088536.0,4167800929.0,4127660152.0,4279840194.0,4482697337.0,4748174334.0,4787636998.0,5173760192.0,5471256595.0,8041362110.0,14718388489.0,16786302158.0,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,1320796652.0,1383681651.0,1612346412.0,1935298266.0,2206466461.0,2435078534.0,2489845017.0,2692474989.0,2716964388.0,3189740055.0,3800766536.0,4476001946.0,5710090213.0,8030117556.0,9388695367.0,10048089558.0,12876366009.0,15719433719.0,18315136409.0,22526184533.0,28861857811.0,31055226089.0,32291215844.0,29907227184.0,33511383986.0,35699772166.0,41075396885.0,50622896163.0,59707404561.0,68790219178.0,76928784621.0,88959997900.0,104000000000.0,120000000000.0,136000000000.0,145000000000.0,160000000000.0,177000000000.0,169000000000.0,166000000000.0,172000000000.0,169000000000.0,166000000000.0,161000000000.0,169000000000.0,182000000000.0,194000000000.0,212000000000.0,219000000000.0,214000000000.0,229000000000.0,249000000000.0,263000000000.0,276000000000.0,291000000000.0,309000000000.0,321000000000.0,341000000000.0,362000000000.0,363000000000.0,345000000000.0,369000000000.0,359000000000.0,382000000000.0,Global,Upper middle income
Honduras,HND,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802996336.5,912499493.8,1034500000.0,1124000000.0,1347999950.0,1669499950.0,3097242093.0,3544281976.0,3968160046.0,4043894879.0,4266503526.0,4476697185.0,4915311847.0,5278120713.0,5677828959.0,6190521242.0,5902717091.0,5432344902.0,4923009552.0,4648668479.0,4943700431.0,4926728933.0,4642280682.0,5347445005.0,5215028986.0,5737099650.0,6366340266.0,6414520530.0,7186638029.0,7651162302.0,7858255413.0,8230391347.0,8869299234.0,9757012697.0,10917477066.0,12361257681.0,13881731876.0,14587496229.0,15839344592.0,17710275685.0,18528554398.0,18499729215.0,19756533972.0,20979791685.0,21717604952.0,23136247991.0,24067750760.0,24882225742.0,23352232484.0,28144331507.0,31426041807.0,34400509852.0,East Asia & Pacific,High income
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25650213159.0,18760386775.0,10621169291.0,11259647874.0,15062911617.0,22778296981.0,24147533317.0,24172615137.0,25885224249.0,23770693687.0,22128414549.0,23062561237.0,26757989561.0,35256066456.0,41855195585.0,45025679590.0,49601653625.0,59320099745.0,68526332324.0,62093280554.0,58836405999.0,62772620899.0,57411354938.0,59589170668.0,59489433515.0,51011170112.0,52740059263.0,56322449844.0,61861145806.0,61867157679.0,58221300898.0,69602166351.0,71997070660.0,82688842717.0,Global,Upper middle income
Haiti,HTI,273187200.0,271066000.0,281896800.0,294883400.0,325281200.0,353251800.0,368948600.0,369124200.0,367968800.0,391820400.0,331200000.0,362800000.0,371998958.4,466798973.0,565399321.5,681400000.0,879000000.0,947000000.0,974200000.0,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473562628.0,2257129792.0,1878253767.0,2167569046.0,2813313279.0,2907517604.0,3338949152.0,3723903724.0,4153725884.0,6813566099.0,6331970324.0,6205847214.0,5071947798.0,6087360684.0,7030149730.0,7638739123.0,9228637768.0,10432962635.0,11597002835.0,11859312725.0,13008746039.0,13708925477.0,14902488604.0,15146883498.0,14849629309.0,14069277526.0,15093357161.0,16403864618.0,15016090930.0,14508222518.0,20877414953.0,20253551921.0,19850829758.0,Europe & Central Asia,High income
Hungary,HUN,,,,,,,,,4870283626.0,5412100260.0,5762071728.0,6271045034.0,7355242314.0,9108483161.0,9983664739.0,11383139029.0,13192437321.0,14735449497.0,17230354545.0,19894622393.0,23041569235.0,23628554957.0,24062916721.0,21838893331.0,21173432185.0,21440475720.0,24697337084.0,27143185297.0,29702631094.0,30323270274.0,34365891769.0,34753569693.0,38730585922.0,40124916941.0,43166678735.0,46425677734.0,46658755152.0,47296952929.0,48706787306.0,49073380174.0,47218405892.0,53749989092.0,67608919144.0,85285062818.0,104000000000.0,113000000000.0,116000000000.0,140000000000.0,158000000000.0,131000000000.0,132000000000.0,142000000000.0,129000000000.0,136000000000.0,141000000000.0,125000000000.0,129000000000.0,143000000000.0,161000000000.0,164000000000.0,157000000000.0,182000000000.0,177000000000.0,212000000000.0,Latin America & Caribbean,Lower middle income
Indonesia,IDN,,,,,,,,5667756628.0,7076465300.0,8337423313.0,9150684932.0,9333536370.0,10997590361.0,16273253012.0,25802409639.0,30463855422.0,37269156627.0,45808915663.0,51455719076.0,51400186343.0,72482337397.0,85518233419.0,90158449295.0,81052283384.0,84853700028.0,85289488375.0,79954072545.0,75929617558.0,84300174486.0,94451427877.0,106000000000.0,117000000000.0,128000000000.0,158000000000.0,177000000000.0,202000000000.0,227000000000.0,216000000000.0,95445547873.0,140000000000.0,165000000000.0,160000000000.0,196000000000.0,235000000000.0,257000000000.0,286000000000.0,365000000000.0,432000000000.0,510000000000.0,540000000000.0,755000000000.0,893000000000.0,918000000000.0,913000000000.0,891000000000.0,861000000000.0,932000000000.0,1020000000000.0,1040000000000.0,1120000000000.0,1060000000000.0,1190000000000.0,1320000000000.0,1370000000000.0,Global,Upper middle income
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914762873.7,1023005863.0,1180968165.0,1382605389.0,1567402514.0,1563667800.0,1659131244.0,1947332922.0,2328658228.0,2822358473.0,3032411027.0,3422733202.0,4466350656.0,5928791505.0,5486921247.0,5920369790.0,6565667053.0,6690228372.0,7001175623.0,7708454412.0,7084800892.0,6846377563.0,6979788334.0,7491649456.0,7314967866.0,6684225641.0,7931193222.0,8884170186.0,9225101738.0,Global,Upper middle income
India,IND,37029883876.0,39232435784.0,42161481858.0,48421923459.0,56480289941.0,59556105229.0,45581230504.0,50134942204.0,53085455871.0,58447995017.0,62422483055.0,67351404352.0,71464700667.0,85517673173.0,99526597934.0,98473832017.0,103000000000.0,121000000000.0,137000000000.0,153000000000.0,186000000000.0,193000000000.0,201000000000.0,218000000000.0,212000000000.0,233000000000.0,249000000000.0,279000000000.0,297000000000.0,296000000000.0,321000000000.0,270000000000.0,288000000000.0,279000000000.0,327000000000.0,360000000000.0,393000000000.0,416000000000.0,421000000000.0,459000000000.0,468000000000.0,485000000000.0,515000000000.0,608000000000.0,709000000000.0,820000000000.0,940000000000.0,1220000000000.0,1200000000000.0,1340000000000.0,1680000000000.0,1820000000000.0,1830000000000.0,1860000000000.0,2040000000000.0,2100000000000.0,2290000000000.0,2650000000000.0,2700000000000.0,2840000000000.0,2670000000000.0,3170000000000.0,3350000000000.0,3550000000000.0,Europe & Central Asia,High income
Ireland,IRL,1998550222.0,2151772980.0,2329372972.0,2505073358.0,2851091646.0,3035655794.0,3198820904.0,3445739915.0,3378701147.0,3902721632.0,4395995086.0,5098250287.0,6318060582.0,7481173066.0,7896860615.0,9483808362.0,9453756015.0,11248340431.0,14647996074.0,18319334300.0,21747855640.0,20670190138.0,21474752962.0,20766047764.0,20106648455.0,21270013326.0,28714571852.0,33920518493.0,37772896221.0,39238392678.0,49305632408.0,49787501584.0,55918538121.0,52417477614.0,57097656066.0,69139823232.0,75790786290.0,82856648758.0,90199410116.0,98893958263.0,100000000000.0,109000000000.0,129000000000.0,165000000000.0,194000000000.0,212000000000.0,232000000000.0,270000000000.0,275000000000.0,236000000000.0,222000000000.0,239000000000.0,225000000000.0,238000000000.0,260000000000.0,292000000000.0,299000000000.0,337000000000.0,387000000000.0,399000000000.0,429000000000.0,513000000000.0,533000000000.0,546000000000.0,South Asia,Lower middle income
"Iran, Islamic Rep.",IRN,4199134390.0,4426949095.0,4693566416.0,4928628018.0,5379845648.0,6197319929.0,6789938672.0,7555383690.0,8623172960.0,9743089607.0,10976245154.0,13731802833.0,17153463263.0,27081698250.0,46209092072.0,51776222350.0,68055295081.0,80600122702.0,77994316621.0,90391877326.0,94362275580.0,100000000000.0,126000000000.0,156000000000.0,162000000000.0,180000000000.0,209000000000.0,134000000000.0,123000000000.0,120000000000.0,125000000000.0,,,63743623231.0,71841461172.0,96419225745.0,120000000000.0,114000000000.0,110000000000.0,114000000000.0,110000000000.0,127000000000.0,129000000000.0,154000000000.0,190000000000.0,226000000000.0,266000000000.0,350000000000.0,412000000000.0,416000000000.0,487000000000.0,626000000000.0,644000000000.0,493000000000.0,460000000000.0,408000000000.0,458000000000.0,487000000000.0,330000000000.0,284000000000.0,240000000000.0,359000000000.0,413000000000.0,402000000000.0,Europe & Central Asia,High income
Iraq,IRQ,1537252192.0,1671960965.0,1784174541.0,1805901510.0,2136408198.0,2335785506.0,2530306096.0,2551522657.0,2896598841.0,3007758797.0,3281318687.0,3865346535.0,4113848002.0,5134367778.0,11516762614.0,13458516763.0,17754825601.0,19838130715.0,23762275652.0,37816457839.0,52569000000.0,37823000000.0,42382333333.0,40712903226.0,46938387097.0,48425161290.0,47264516129.0,56774193548.0,62684516129.0,65831935484.0,180000000000.0,407796349.7,553671957.7,1031944881.0,3991349283.0,12894029888.0,10433698621.0,20764857056.0,20617405044.0,36881601584.0,48364250944.0,36176430129.0,32928454672.0,21921569479.0,36633669269.0,50065104668.0,65147051918.0,88837057320.0,132000000000.0,112000000000.0,139000000000.0,186000000000.0,218000000000.0,235000000000.0,228000000000.0,167000000000.0,167000000000.0,187000000000.0,227000000000.0,234000000000.0,181000000000.0,210000000000.0,287000000000.0,251000000000.0,Middle East & North Africa,Upper middle income
Iceland,ISL,252169712.0,257703244.6,289200704.4,345175036.1,440797869.3,531569563.9,638349755.2,630567115.8,481532847.6,420945147.6,526704545.5,670251136.4,839652164.1,1154440253.0,1515190595.0,1406875081.0,1669488390.0,2208509076.0,2511826196.0,2853435054.0,3381419251.0,3492997010.0,3206626645.0,2765950336.0,2864441387.0,2984052357.0,3989622739.0,5520318405.0,6106635816.0,5672569449.0,6468736356.0,6909730288.0,7080981738.0,6218581532.0,6389460343.0,7123633418.0,7426082271.0,7569672925.0,8503693099.0,8982047589.0,9025660362.0,8234846805.0,9318395055.0,11429333038.0,13825302536.0,16852963067.0,17465318552.0,21652505597.0,18074622987.0,13154414219.0,13751161918.0,15221622926.0,14751508134.0,16125060515.0,17867662178.0,17517210519.0,20793168031.0,24728285177.0,26260850582.0,24681343649.0,21629953194.0,25797870984.0,28701830402.0,31020032583.0,Middle East & North Africa,Upper middle income
Israel,ISR,3052993636.0,3687339032.0,2949160177.0,3515690733.0,4001288352.0,4304281997.0,4676353690.0,4735101852.0,5427155199.0,6261770753.0,7364277925.0,7012333173.0,9168824838.0,11835802405.0,17075130883.0,16050008787.0,15864905769.0,18153376716.0,17599385989.0,22480105812.0,25249789920.0,26727967130.0,29087663989.0,32488543974.0,30470017331.0,28740117286.0,35628837312.0,42802884825.0,52349277417.0,52142996978.0,61661395509.0,70591957102.0,79002421133.0,79398331245.0,90220195074.0,105000000000.0,115000000000.0,119000000000.0,120000000000.0,121000000000.0,136000000000.0,135000000000.0,125000000000.0,131000000000.0,140000000000.0,147000000000.0,159000000000.0,184000000000.0,221000000000.0,212000000000.0,238000000000.0,267000000000.0,262000000000.0,298000000000.0,314000000000.0,303000000000.0,322000000000.0,358000000000.0,377000000000.0,402000000000.0,413000000000.0,489000000000.0,525000000000.0,510000000000.0,Europe & Central Asia,High income
Italy,ITA,41915814948.0,46542216715.0,52293346805.0,59897871868.0,65569646710.0,70554398250.0,76446251295.0,84207912986.0,91275077145.0,101000000000.0,113000000000.0,125000000000.0,145000000000.0,175000000000.0,200000000000.0,228000000000.0,225000000000.0,258000000000.0,315000000000.0,394000000000.0,477000000000.0,431000000000.0,427000000000.0,443000000000.0,438000000000.0,452000000000.0,640000000000.0,806000000000.0,892000000000.0,929000000000.0,1180000000000.0,1250000000000.0,1320000000000.0,1060000000000.0,1100000000000.0,1170000000000.0,1310000000000.0,1240000000000.0,1270000000000.0,1250000000000.0,1150000000000.0,1170000000000.0,1280000000000.0,1580000000000.0,1810000000000.0,1860000000000.0,1950000000000.0,2210000000000.0,2410000000000.0,2200000000000.0,2140000000000.0,2290000000000.0,2090000000000.0,2140000000000.0,2160000000000.0,1840000000000.0,1880000000000.0,1960000000000.0,2090000000000.0,2010000000000.0,1900000000000.0,2150000000000.0,2070000000000.0,2250000000000.0,Middle East & North Africa,High income
Jamaica,JAM,699064380.4,748043500.8,777727688.9,826706669.3,897949000.8,972159611.1,1096759561.0,1148014311.0,1083839133.0,1191239047.0,1404720442.0,1539861816.0,1875146587.0,1905917553.0,2375122375.0,2860442750.0,2966042856.0,3249733140.0,2644527822.0,2425064229.0,2679379372.0,2979027966.0,3293496312.0,3619262277.0,2373564549.0,2100239019.0,2754549582.0,3287007322.0,3828342820.0,4404937853.0,4592208087.0,4106207649.0,3535460090.0,5440075676.0,5452558947.0,6577520643.0,7393891921.0,8400041724.0,8787195622.0,8887057997.0,9005064475.0,9194727831.0,9719009495.0,9430234811.0,10174664854.0,11243865778.0,11930179090.0,12799600047.0,13709401520.0,12120458115.0,13220549908.0,14444661522.0,14807086556.0,14264205153.0,13899217680.0,14188936918.0,14077096677.0,14808985133.0,15730792876.0,15830766531.0,13812421836.0,14657586159.0,17097760687.0,19423355367.0,Europe & Central Asia,High income
Jordan,JOR,,,,,,599759760.1,657999736.8,631679747.3,561119775.6,698879720.4,639519744.2,678159728.7,788479684.6,943783839.7,1197483949.0,1363073498.0,1708521219.0,2096778602.0,2602208589.0,3271368781.0,3910044474.0,4383944703.0,4681240993.0,4920692191.0,4967162160.0,4993601520.0,6402050485.0,6756209762.0,6277451829.0,4221373674.0,4160087508.0,4344467193.0,5310833194.0,5606400222.0,6236295978.0,6727597032.0,6927503526.0,7245839210.0,7912270804.0,8149929478.0,8460789845.0,8975814653.0,9582510578.0,10195627645.0,11411706629.0,12588998590.0,15056981664.0,17110437236.0,22658715989.0,24537876056.0,27133804225.0,29524149155.0,31634561690.0,34454440141.0,36847643521.0,38587017887.0,39892551127.0,41608435915.0,43370860704.0,44502816901.0,43700383099.0,46296100141.0,48653381831.0,50813642349.0,Latin America & Caribbean,Upper middle income
Japan,JPN,47419238274.0,57266758180.0,64987857542.0,74379284603.0,87490590818.0,97338107606.0,113000000000.0,132000000000.0,157000000000.0,184000000000.0,217000000000.0,245000000000.0,325000000000.0,441000000000.0,490000000000.0,533000000000.0,599000000000.0,737000000000.0,1040000000000.0,1080000000000.0,1130000000000.0,1250000000000.0,1160000000000.0,1270000000000.0,1350000000000.0,1430000000000.0,2120000000000.0,2580000000000.0,3130000000000.0,3110000000000.0,3190000000000.0,3650000000000.0,3980000000000.0,4540000000000.0,5000000000000.0,5550000000000.0,4920000000000.0,4490000000000.0,4100000000000.0,4640000000000.0,4970000000000.0,4370000000000.0,4180000000000.0,4520000000000.0,4890000000000.0,4830000000000.0,4600000000000.0,4580000000000.0,5110000000000.0,5290000000000.0,5760000000000.0,6230000000000.0,6270000000000.0,5210000000000.0,4900000000000.0,4440000000000.0,5000000000000.0,4930000000000.0,5040000000000.0,5120000000000.0,5060000000000.0,5030000000000.0,4260000000000.0,4210000000000.0,Middle East & North Africa,Lower middle income
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932016270.0,24923076923.0,24917355372.0,23409260880.0,21250792886.0,20374302652.0,21035357937.0,22165932063.0,22135245507.0,16870817182.0,18291990662.0,22152689180.0,24636598527.0,30833692900.0,43151647003.0,57123671734.0,81003864630.0,105000000000.0,133000000000.0,115000000000.0,148000000000.0,193000000000.0,208000000000.0,237000000000.0,221000000000.0,184000000000.0,137000000000.0,167000000000.0,179000000000.0,182000000000.0,171000000000.0,197000000000.0,225000000000.0,261000000000.0,East Asia & Pacific,High income
Kenya,KEN,791265459.5,792959472.8,868111400.8,926589349.4,998759334.5,997919320.8,1164519674.0,1232559507.0,1353295459.0,1458379417.0,1603447359.0,1778391289.0,2107279157.0,2509001324.0,2969958812.0,3259345083.0,3474542392.0,4494378764.0,5303735111.0,6234391113.0,7265315820.0,6854491706.0,6431579357.0,5979198314.0,6191437070.0,6135034214.0,7239126568.0,7970820369.0,8355380879.0,8283114514.0,8572359038.0,8151488783.0,8209120763.0,5751786643.0,7148148564.0,9046320255.0,12045865396.0,13115764358.0,14093998844.0,12896010459.0,12705350098.0,12986007426.0,13147736899.0,14904517650.0,16095337094.0,18737895513.0,25825512284.0,31958195182.0,35895153328.0,42347217913.0,45405615064.0,46869473151.0,56396704672.0,61671440408.0,68285796514.0,70120446897.0,74815144164.0,82036510877.0,92202979985.0,100000000000.0,101000000000.0,110000000000.0,113000000000.0,107000000000.0,Europe & Central Asia,Upper middle income
